scala/collection/immutable/List::isEmpty()Z from scala/reflect/internal/transform/UnCurry::scala$reflect$internal$transform$UnCurry$$varargForwarderSym,11
scala/collection/mutable/StringBuilder::toString()Ljava/lang/String; from scala/reflect/NameTransformer$::encode,4603
scala/collection/SeqLike::distinct()Ljava/lang/Object; from scala/tools/nsc/backend/jvm/analysis/BackendUtils::addInnerClasses,1425
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/tools/nsc/transform/Delambdafy$DelambdafyTransformer::$anonfun$transform$2,2531
scala/collection/immutable/IndexedSeq$::newBuilder()Lscala/collection/mutable/Builder; from scala/LowPriorityImplicits$$anon$4::apply,18119
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/Infer$Inferencer$InferMethodAlternativeTwice$1::<init>,4741
scala/collection/Seq$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from scala/tools/nsc/typechecker/TypeDiagnostics::pairs,37
scala/collection/immutable/List$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from scala/tools/nsc/transform/patmat/MatchAnalysis$MatchAnalyzer::unreachableCase,2018
scala/collection/TraversableLike::map$(Lscala/collection/TraversableLike;Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from scala/util/matching/Regex$Match::ends$lzycompute,45
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/transform/Flatten::$anonfun$removeSymbolInCurrentScope$1,1618
scala/collection/immutable/Map$::empty()Lscala/collection/immutable/Map; from sbt/librarymanagement/ConflictWarning$::crossVersionMismatches,4
scala/collection/immutable/Vector::drop(I)Lscala/collection/immutable/Vector; from sbt/internal/server/NetworkChannel$$anon$2::tillEndOfLine$1,3
scala/collection/immutable/$colon$colon::tl_$eq(Lscala/collection/immutable/List;)V from scala/tools/nsc/typechecker/Unapplies::caseModuleUnapplyMeth,243
scala/collection/TraversableLike::flatMap(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/Classpaths$::$anonfun$projectDependenciesTask$1,6
scala/collection/mutable/Builder::$plus$plus$eq(Lscala/collection/TraversableOnce;)Lscala/collection/generic/Growable; from scala/Enumeration$ValueSet$::apply,5
scala/collection/immutable/Range::foreach(Lscala/Function1;)V from sbt/io/Hash$::toHex,115
scala/collection/mutable/Builder::result()Ljava/lang/Object; from scala/tools/nsc/typechecker/Infer$Inferencer::adjustTypeArgs,3956
scala/collection/immutable/List::collect(Lscala/PartialFunction;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from scala/tools/nsc/transform/patmat/MatchTranslation$MatchTranslator$ExtractorCall::ignoredSubPatBinders$lzycompute,517
scala/collection/TraversableLike::$plus$plus(Lscala/collection/GenTraversableOnce;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/plugins/JvmPlugin$::projectSettings$lzycompute,5
scala/collection/immutable/List$::apply(Lscala/collection/Seq;)Lscala/collection/immutable/List; from scala/tools/nsc/Global$superAccessors$::<init>,3
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/tools/nsc/ast/parser/Parsers$Parser::$anonfun$classDef$1,709
scala/collection/immutable/Set::toArray(Lscala/reflect/ClassTag;)Ljava/lang/Object; from xsbt/api/APIUtil$::minimizeClass,1120
scala/collection/immutable/List$::apply(Lscala/collection/Seq;)Lscala/collection/immutable/List; from sbt/internal/util/MainAppender$::multiLogger,37
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/reflect/internal/util/Collections::$anonfun$mmap$1,15378
scala/collection/LinearSeqOptimized::head()Ljava/lang/Object; from scala/tools/nsc/typechecker/SyntheticMethods::chooseHashcode$1,328
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/reflect/internal/Variances::inTypes$1,36
scala/collection/immutable/Map::$div$colon(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object; from sbt/ConcurrentRestrictions$::merge,1958
scala/collection/immutable/$colon$colon::tl$access$1()Lscala/collection/immutable/List; from sbt/Tags$::loop$1,4862
scala/collection/mutable/HashMap::<init>()V from scala/tools/nsc/transform/patmat/ScalaLogic$TreesAndTypesDomain$Var$::<init>,1012
scala/collection/TraversableLike::flatMap(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/internal/BuildUtil$::$anonfun$aggregationRelation$2,10
scala/collection/immutable/List::head()Ljava/lang/Object; from scala/reflect/api/Trees$Transformer::transformMemberDefs,1750
scala/collection/immutable/List::$colon$colon(Ljava/lang/Object;)Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/SyntheticMethods::$anonfun$addSyntheticMethods$20,57
scala/collection/immutable/List::tail()Ljava/lang/Object; from scala/reflect/internal/Types$AppliedTypeVar::params,26
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/tools/nsc/typechecker/Macros::notifyUndetparamsInferred,2652
scala/collection/generic/GenericTraversableTemplate::flatten(Lscala/Function1;)Lscala/collection/GenTraversable; from scala/tools/nsc/PhaseAssembly$DependencyGraph::compilerPhaseList,3
scala/collection/immutable/List::tail()Ljava/lang/Object; from scala/tools/nsc/typechecker/SuperAccessors$SuperAccTransformer::transformSelect$1,10297
scala/collection/immutable/$colon$colon::tl_$eq(Lscala/collection/immutable/List;)V from scala/reflect/internal/Symbols$Symbol::extendedOverriddenSymbols,117
scala/collection/immutable/List::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/State$$anon$1::$colon$colon$colon,4
scala/collection/immutable/List::$colon$colon(Ljava/lang/Object;)Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/Infer$Inferencer::instBounds,18
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/symtab/SymbolLoaders$SymbolLoader::initRoot,1176
scala/collection/immutable/List::indexWhere(Lscala/Function1;)I from scala/reflect/internal/Symbols$Symbol::$anonfun$caseFieldAccessors$2,6202
scala/collection/immutable/Set$::apply(Lscala/collection/Seq;)Lscala/collection/GenTraversable; from sbt/internal/util/MRelation::$plus,10
scala/collection/Seq::$plus$colon(Ljava/lang/Object;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/internal/Resolve$::resolveConfig,2
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/reflect/runtime/JavaMirrors$JavaMirror::jmethodAsScala1,148
scala/collection/mutable/HashMap::contains(Ljava/lang/Object;)Z from scala/tools/nsc/symtab/classfile/ClassfileParser$innerClasses$::contains,16794
scala/collection/mutable/ArrayBuilder::result()Ljava/lang/Object; from scala/tools/nsc/Global::<init>,4
scala/collection/immutable/List$::unapplySeq(Lscala/collection/Seq;)Lscala/Some; from scala/tools/nsc/transform/patmat/MatchAnalysis$MatchAnalyzer$VariableAssignment$3::toCounterExample,9
scala/collection/TraversableLike::foreach(Lscala/Function1;)V from org/apache/ivy/core/RelativeUrlResolver::flatMap,6
scala/collection/TraversableLike::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from scala/tools/nsc/ast/parser/ScannersCommon::createKeywordArray,4
scala/collection/immutable/Nil$::$colon$colon(Ljava/lang/Object;)Lscala/collection/immutable/List; from scala/tools/nsc/transform/SpecializeTypes::$anonfun$specializations$2,1087
scala/collection/immutable/$colon$colon::tl_$eq(Lscala/collection/immutable/List;)V from scala/tools/nsc/ast/TreeGen::$anonfun$mkForwarder$1,68
scala/collection/Iterable$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from scala/tools/nsc/typechecker/RefChecks$RefCheckTransformer::checkOverloadedRestrictions,2716
scala/collection/mutable/ArrayOps$ofInt::contains(Ljava/lang/Object;)Z from scala/tools/nsc/typechecker/NamesDefaults::stripNamedArg$1,700
scala/collection/mutable/HashSet::apply(Ljava/lang/Object;)Z from scala/tools/nsc/transform/TailCalls$TailPosLabelsTraverser::traverse,1872
scala/collection/IterableLike::isEmpty()Z from xsbt/boot/Launch::checkLoader$2accd70c,1
scala/collection/immutable/List::tail()Ljava/lang/Object; from scala/tools/nsc/backend/jvm/BCodeSkelBuilder$PlainSkelBuilder::resetMethodBookkeeping,3668
scala/collection/immutable/List$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from scala/tools/nsc/typechecker/Typers$Typer::typedNew$1,211
scala/collection/mutable/HashSet::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/HashSet; from xsbt/ZincCompiler::phaseDescriptors$lzycompute,3
scala/collection/Set::partition(Lscala/Function1;)Lscala/Tuple2; from sbt/Sync$::$anonfun$apply$1,1
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/tools/nsc/javac/JavaScanners$JavaScannerConfiguration$::<init>,52
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/reflect/runtime/JavaMirrors$JavaMirror::targToScala$1,6
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/reflect/runtime/JavaMirrors$JavaMirror::targToScala$1,4
scala/collection/immutable/List$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from scala/tools/nsc/typechecker/Macros::notifyUndetparamsInferred,2652
scala/collection/mutable/ArrayOps$ofRef::isEmpty()Z from sbt/internal/inc/Incremental$$anon$1::isEmpty,2
scala/collection/TraversableOnce::foreach(Lscala/Function1;)V from scala/util/hashing/MurmurHash3::unorderedHash,52128
scala/collection/immutable/Set::apply(Ljava/lang/Object;)Z from sjsonnew/Unbuilder::$anonfun$beginObject$1,2059
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/tools/nsc/transform/SpecializeTypes::specializations,1199
scala/collection/generic/Growable::$plus$plus$eq$(Lscala/collection/generic/Growable;Lscala/collection/TraversableOnce;)Lscala/collection/generic/Growable; from scala/Enumeration$ValueSet$$anon$1::$plus$plus$eq,40
scala/collection/Iterable::$div$colon(Ljava/lang/Object;Lscala/Function2;)Ljava/lang/Object; from sbt/io/Mapper::fold,1
scala/collection/immutable/List::headOption()Lscala/Option; from scala/tools/nsc/transform/patmat/MatchOptimization$CommonSubconditionElimination::$anonfun$doCSE$10,33
scala/collection/mutable/ArrayOps$ofRef::toArray(Lscala/reflect/ClassTag;)Ljava/lang/Object; from xsbt/api/APIUtil$HasMacro::visitStructure0,1165
scala/collection/immutable/List::head()Ljava/lang/Object; from scala/reflect/internal/Definitions$DefinitionsClass::fixupAsAnyTrait,16
scala/collection/mutable/HashSet$::apply(Lscala/collection/Seq;)Lscala/collection/GenTraversable; from scala/reflect/internal/tpe/TypeToStrings::$init$,5
scala/collection/immutable/$colon$colon::head()Ljava/lang/Object; from scala/tools/nsc/ast/TreeInfo$BinaryOp$::unapply,16605
scala/collection/mutable/HashMap::update(Ljava/lang/Object;Ljava/lang/Object;)V from scala/tools/nsc/transform/SpecializeTypes$$anon$2$CollectMethodBodies::traverse,21314
scala/collection/immutable/List::isEmpty()Z from scala/reflect/internal/Types::compareLengths,2353800
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/reflect/internal/TreeGen::mkFor,5
scala/collection/immutable/StringOps::<init>(Ljava/lang/String;)V from xsbt/DelegatingReporter$::makePosition$1,94
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/Reporting$PerRunReporting::summarizeErrors,5
scala/collection/Seq$::apply(Lscala/collection/Seq;)Lscala/collection/GenTraversable; from sbt/Classpaths$::sbtClassifiersTasks,2
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/Infer$Inferencer::targsStrict$1,790
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/tools/nsc/typechecker/Implicits$Message::typeParamNames$lzycompute,1
scala/collection/LinearSeqOptimized::apply(I)Ljava/lang/Object; from scala/reflect/internal/TreeGen$Yield$::unapply,19
scala/collection/immutable/List$::apply(Lscala/collection/Seq;)Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/Unapplies::caseModuleUnapplyMeth,560
scala/collection/LinearSeqOptimized::head()Ljava/lang/Object; from scala/tools/nsc/transform/patmat/MatchOptimization$SwitchEmission$SwitchMaker::loop$1,1130
scala/collection/immutable/List$::apply(Lscala/collection/Seq;)Lscala/collection/immutable/List; from scala/tools/nsc/ast/parser/Parsers$Parser::argumentExprs,173
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/transform/SpecializeTypes$TypeEnv$::fromSpecialization,14877
scala/collection/immutable/Map::toSeq()Lscala/collection/Seq; from sbt/internal/util/IMap$IMap0::toSeq,7
scala/collection/TraversableLike::flatMap(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/internal/GroupedAutoPlugins::buildSettings,2
scala/collection/immutable/List::$colon$colon$colon(Lscala/collection/immutable/List;)Lscala/collection/immutable/List; from xsbt/boot/ConfigurationParser::readLine,26
scala/collection/immutable/List::toList()Lscala/collection/immutable/List; from scala/tools/nsc/ast/parser/Parsers$Parser::patDefOrDcl,1781
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/Typers$Typer::typedHigherKindedType,17263
scala/collection/immutable/List::filterNot(Lscala/Function1;)Ljava/lang/Object; from sbt/Plugins$::$anonfun$deducer$9,3
scala/collection/IterableLike::foreach(Lscala/Function1;)V from sbt/internal/util/ConsoleAppender::appendMessageContent,448
scala/collection/LinearSeqOptimized::isEmpty()Z from scala/tools/nsc/typechecker/Typers$Typer::typedAnnotation,126
scala/collection/SortedSet::$init$(Lscala/collection/SortedSet;)V from scala/Enumeration$ValueSet::<init>,110
scala/collection/immutable/List::tail()Ljava/lang/Object; from scala/tools/nsc/typechecker/Namers$Namer::scala$tools$nsc$typechecker$Namers$Namer$$assignParamTypes$1,399
scala/collection/immutable/Set$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from sbt/internal/SettingCompletions$::setResult,2
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/SyntheticMethods::$anonfun$addSyntheticMethods$11,188
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/Contexts$Context::lookupSymbol,20371
scala/collection/immutable/List::$colon$colon$colon(Lscala/collection/immutable/List;)Lscala/collection/immutable/List; from sbt/Scope$::topologicalSort,34749
scala/collection/mutable/Map::clear()V from scala/tools/nsc/reporters/AbstractReporter::reset,4
scala/collection/IndexedSeqOptimized::exists$(Lscala/collection/IndexedSeqOptimized;Lscala/Function1;)Z from scala/reflect/runtime/SynchronizedOps::newBaseTypeSeq,66
scala/collection/immutable/$colon$colon::tl_$eq(Lscala/collection/immutable/List;)V from scala/tools/nsc/ast/parser/Parsers$Parser::convertToParams,17
scala/collection/immutable/Vector$::empty()Lscala/collection/immutable/Vector; from sbt/librarymanagement/Configuration$::of,13
scala/collection/mutable/HashSet::apply(Ljava/lang/Object;)Z from sbt/internal/util/Dag$::visit$1,31542
scala/collection/mutable/ListBuffer::<init>()V from scala/tools/nsc/typechecker/Namers$Namer::scala$tools$nsc$typechecker$Namers$Namer$$assignParamTypes$1,188
scala/collection/mutable/HashSet::apply(Ljava/lang/Object;)Z from sbt/internal/util/Dag$::visit$3,55
scala/collection/mutable/HashSet::apply(Ljava/lang/Object;)Z from sbt/internal/util/Dag$::visit$2,39531
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/backend/jvm/BCodeHelpers$BCAnnotGen::$anonfun$emitAnnotations$2,545
scala/collection/Seq$::apply(Lscala/collection/Seq;)Lscala/collection/GenTraversable; from sbt/Defaults$::compileInputsSettings,1
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/backend/jvm/BCodeHelpers$BCAnnotGen::$anonfun$emitAnnotations$5,152
scala/collection/immutable/List::nonEmpty()Z from scala/tools/nsc/typechecker/Namers$Namer::typeSig,18436
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/Implicits$ImplicitSearch::$anonfun$searchImplicit$1,8306
scala/collection/mutable/Builder::result()Ljava/lang/Object; from sbt/internal/inc/schema/Stamps::mergeFrom,3
scala/collection/immutable/$colon$colon::tl$access$1()Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/Typers$Typer::fixDuplicateSyntheticParents,8090
scala/collection/Iterator::$plus$plus(Lscala/Function0;)Lscala/collection/Iterator; from scala/tools/nsc/backend/jvm/BTypesFromSymbols::buildInlineInfoFromClassSymbol,38
scala/collection/immutable/List::foreach(Lscala/Function1;)V from sbt/internal/LibraryManagement$::resolve$1,2
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/tools/nsc/transform/UnCurry$UnCurryTransformer::$anonfun$addJavaVarargsForwarders$3,4
scala/collection/mutable/HashSet::<init>()V from scala/reflect/internal/Types::$init$,10
scala/collection/Seq$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from sbt/ScopeFilter$SettingKeyAll::$anonfun$all$1,2
scala/collection/immutable/List::nonEmpty()Z from scala/tools/nsc/typechecker/Typers$Typer::$anonfun$adapt$11,75
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/transform/patmat/MatchAnalysis$MatchAnalyzer$VariableAssignment$3::ctorParams$lzycompute,7
scala/collection/TraversableLike::filter$(Lscala/collection/TraversableLike;Lscala/Function1;)Ljava/lang/Object; from scala/reflect/io/AbstractFile::filter,3
scala/collection/Seq::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/internal/Aggregation$::maps,3
scala/collection/immutable/List::tail()Ljava/lang/Object; from scala/tools/nsc/transform/Erasure$ComputeBridges::$anonfun$checkBridgeOverrides$2,4
scala/collection/immutable/List::foreach(Lscala/Function1;)V from sbt/compiler/Eval::unlinkDeferred,3
scala/collection/immutable/List::$colon$colon(Ljava/lang/Object;)Lscala/collection/immutable/List; from scala/reflect/internal/tpe/TypeMaps$AsSeenFromMap::captureThis,94
scala/collection/mutable/ListBuffer::toList()Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/Namers$Namer::$anonfun$copyMethodCompleter$2,193
scala/collection/immutable/List::tail()Ljava/lang/Object; from scala/tools/nsc/typechecker/Macros$MacroImplBinding$::unpickleAtom,60
scala/collection/LinearSeqOptimized::isEmpty()Z from scala/reflect/internal/AnnotationInfos$AnnotationInfo::hasArgWhich,693
scala/collection/mutable/HashSet::<init>()V from scala/tools/nsc/PhaseAssembly$DependencyGraph::<init>,3
scala/collection/mutable/ListBuffer::toList()Lscala/collection/immutable/List; from scala/tools/nsc/transform/Constructors$TemplateTransformer::splitAtSuper$1,2484
scala/collection/Seq$::apply(Lscala/collection/Seq;)Lscala/collection/GenTraversable; from sbt/BasicCommands$::allBasicCommands$lzycompute,1
scala/collection/immutable/Nil$::$colon$colon(Ljava/lang/Object;)Lscala/collection/immutable/List; from scala/tools/nsc/transform/patmat/MatchCodeGen$OptimizedCodegen$optimizedCodegen$OptimizedCasegen::flatMapCond,463
scala/collection/immutable/List::filter(Lscala/Function1;)Ljava/lang/Object; from scala/tools/nsc/transform/Fields::scala$tools$nsc$transform$Fields$$propagateFieldAnnotations,230
scala/collection/mutable/HashSet::<init>()V from scala/tools/nsc/Global$Run::<init>,4
scala/collection/mutable/ArrayBuffer::toArray(Lscala/reflect/ClassTag;)Ljava/lang/Object; from scala/reflect/internal/util/BatchSourceFile::calculateLineIndices$1,159
scala/collection/immutable/List::flatMap(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from scala/concurrent/duration/Duration$::expandLabels,7
scala/collection/immutable/List::last()Ljava/lang/Object; from scala/tools/nsc/ast/parser/TreeBuilder::addEvidenceParams,23
scala/collection/mutable/ArrayOps$ofRef::toVector()Lscala/collection/immutable/Vector; from sbt/internal/inc/LookupImpl::<init>,2
scala/collection/immutable/$colon$colon::<init>(Ljava/lang/Object;Lscala/collection/immutable/List;)V from scala/reflect/internal/Variances::inSyms$1,853
scala/collection/immutable/List::$colon$colon(Ljava/lang/Object;)Lscala/collection/immutable/List; from scala/tools/nsc/ast/parser/Parsers$Parser::makeBinop,1
scala/collection/immutable/StringOps::take(I)Ljava/lang/Object; from $1952a262cd5925c3c5dc$::$anonfun$$sbtdef$1,4
scala/collection/immutable/List::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/Project$::updateCurrent,5
scala/collection/mutable/ListBuffer::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/ListBuffer; from scala/tools/nsc/transform/SpecializeTypes$$anon$2::$anonfun$makeSpecializedMembers$2,45
scala/collection/immutable/List$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from scala/tools/nsc/transform/ExtensionMethods$Extender::extensionMethInfo,282
scala/collection/Iterator::map(Lscala/Function1;)Lscala/collection/Iterator; from scala/tools/nsc/typechecker/Implicits$Message::validate,2
scala/collection/immutable/$colon$colon::tl_$eq(Lscala/collection/immutable/List;)V from scala/reflect/api/Trees$Transformer::transformValDefs,40799
scala/collection/mutable/HashMap::<init>()V from scala/tools/nsc/transform/patmat/ScalaLogic$TreesAndTypesDomain$Const$::<init>,1012
scala/collection/mutable/ArrayOps$ofRef::<init>([Ljava/lang/Object;)V from sjsonnew/support/scalajson/unsafe/Converter$FacadeImpl$::extractArray,12076
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/transform/SpecializeTypes::specializedName,4050
scala/collection/TraversableLike$$anonfun$filter$1::<init>(Lscala/collection/mutable/Builder;Lscala/Function1;)V from org/apache/ivy/core/RelativeUrlResolver::filter,83
scala/collection/immutable/Set::exists(Lscala/Function1;)Z from scala/tools/nsc/transform/Constructors$TemplateTransformer::transformed,196
scala/collection/immutable/Map::keySet()Lscala/collection/immutable/Set; from sbt/internal/util/Settings0::scopes,7
scala/collection/immutable/$colon$colon::tl_$eq(Lscala/collection/immutable/List;)V from scala/tools/nsc/typechecker/RefChecks$RefCheckTransformer::applyChecks$1,6
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/ast/parser/Parsers$Parser::placeholderTypeBoundary,35578
scala/collection/mutable/AnyRefMap$::apply(Lscala/collection/Seq;)Lscala/collection/mutable/AnyRefMap; from scala/tools/nsc/transform/Mixin$MixinTransformer::<init>,159
scala/collection/mutable/ListBuffer::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/ListBuffer; from scala/tools/nsc/typechecker/EtaExpansion::liftoutPrefix$1,4
scala/collection/immutable/MapLike::$plus$plus(Lscala/collection/GenTraversableOnce;)Lscala/collection/immutable/Map; from scala/tools/nsc/transform/SpecializeTypes$$anon$2::duplicateBody,45
scala/collection/immutable/List::tail()Ljava/lang/Object; from scala/reflect/internal/Trees$TreeSymSubstituter::subst$2,52846
scala/collection/immutable/List::isEmpty()Z from scala/reflect/internal/tpe/CommonOwners::commonOwner,48073
scala/collection/Iterator::$init$(Lscala/collection/Iterator;)V from scala/reflect/internal/SymbolPairs$Cursor$$anon$2::<init>,1367
scala/collection/mutable/HashSet::clear()V from scala/tools/nsc/PhaseAssembly$DependencyGraph::$anonfun$validateAndEnforceHardlinks$4,41
scala/collection/immutable/Map::apply(Ljava/lang/Object;)Ljava/lang/Object; from scala/tools/nsc/transform/SpecializeTypes::$anonfun$specializedName$4,3025
scala/collection/immutable/Map::apply(Ljava/lang/Object;)Ljava/lang/Object; from scala/tools/nsc/transform/SpecializeTypes::$anonfun$specializedName$3,250
scala/collection/immutable/List::withFilter(Lscala/Function1;)Lscala/collection/generic/FilterMonadic; from scala/reflect/internal/Symbols$Symbol::cookJavaRawInfo,4163
scala/collection/mutable/HashMap::<init>()V from sbt/internal/inc/InitialStamps::<init>,4
scala/collection/TraversableOnce::foreach(Lscala/Function1;)V from scala/tools/nsc/CompilerCommand::processArguments,22
scala/collection/immutable/$colon$colon::tl$access$1()Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/Unapplies::constrParamss,1320
scala/collection/mutable/ListBuffer::<init>()V from scala/reflect/runtime/JavaMirrors$JavaMirror::targsToScala,7
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/NamesDefaults::transformNamedApplication,558
scala/collection/mutable/ListBuffer::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/ListBuffer; from scala/tools/nsc/typechecker/Implicits$ImplicitSearch$ImplicitComputation::checkValid,13
scala/collection/immutable/$colon$colon::tl$access$1()Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/Namers$Namer::loop$1,2498
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/tools/nsc/typechecker/Macros$MacroImplBinding$::unpickle,8
scala/collection/LinearSeqOptimized::head()Ljava/lang/Object; from scala/tools/nsc/typechecker/NamesDefaults::$anonfun$missingParams$4$adapted,590
scala/collection/immutable/List::nonEmpty()Z from scala/tools/nsc/typechecker/Typers$Typer::typedArg0$1,2566
scala/collection/Seq::$plus$plus(Lscala/collection/GenTraversableOnce;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from sbt/Cross$::setScalaVersionForProjects,1
scala/collection/mutable/ListBuffer::toList()Lscala/collection/immutable/List; from scala/tools/nsc/typechecker/Typers$Typer::$anonfun$doTypedApply$13,2175
scala/collection/mutable/HashSet::nonEmpty()Z from scala/tools/nsc/transform/patmat/Solving$Solver::findTseitinModelFor,598
scala/collection/immutable/List$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from scala/reflect/runtime/JavaMirrors$JavaMirror::jmethodAsScala1,222
scala/collection/immutable/List::filterNot(Lscala/Function1;)Ljava/lang/Object; from scala/reflect/internal/Definitions$ValueClassDefinitions::ScalaNumericValueClasses,3
scala/collection/Seq$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from sbt/ProjectDefinition::uses,6
scala/collection/immutable/List$::canBuildFrom()Lscala/collection/generic/CanBuildFrom; from xsbt/boot/Configuration$$anonfun$versionParts$1::apply,4
scala/collection/immutable/$colon$colon::tl_$eq(Lscala/collection/immutable/List;)V from scala/tools/nsc/typechecker/Namers$Namer::scala$tools$nsc$typechecker$Namers$Namer$$assignParamTypes$1,3
scala/collection/immutable/List::isEmpty()Z from scala/tools/nsc/typechecker/Typers$Typer::typedModuleDef,699
scala/collection/immutable/List$::ReusableCBF()Lscala/collection/generic/GenTraversableFactory$GenericCanBuildFrom; from scala/tools/nsc/typechecker/Unapplies::caseModuleUnapplyMeth,182
scala/collection/generic/GenericTraversableTemplate::unzip(Lscala/Function1;)Lscala/Tuple2; from scala/tools/nsc/typechecker/Infer$Inferencer$AdjustedTypeArgs$::unapply,962
scala/collection/mutable/HashMap::values()Lscala/collection/Iterable; from scala/tools/nsc/transform/patmat/ScalaLogic$TreesAndTypesDomain$Var::equalitySyms$lzycompute,1056
scala/collection/mutable/LinkedHashSet::$plus$eq(Ljava/lang/Object;)Lscala/collection/mutable/LinkedHashSet; from scala/tools/nsc/transform/Delambdafy$FreeVarTraverser::traverse,937
scala/collection/LinearSeqOptimized::head()Ljava/lang/Object; from scala/tools/nsc/typechecker/Unapplies::localAccessor$1,3484
scala/collection/immutable/Map::map(Lscala/Function1;Lscala/collection/generic/CanBuildFrom;)Ljava/lang/Object; from scala/tools/nsc/transform/SpecializeTypes::mapAnyRefsInOrigCls,465
